CustomerID,FullName,Region,TotalOrders,TotalRevenue,TotalRevenuePerRegion,TotalOrdersPerRegion,AverageOrderValue,TotalQuantityPurchased,TotalProductsPurchased,FirstPurchaseDate,LastPurchaseDate,CustomerLifespanMonths,AverageMonthlySpend,CustomerSegment
28973,Bryan Cooper,Southwest,1,24.99,24184609.600810263,6224,24.99,1,1,2014-03-30,2014-03-30,0,24.99,New
26489,Jordan Collins,Southwest,1,24.99,24184609.600810263,6224,24.99,1,1,2013-07-05,2013-07-05,0,24.99,New
25206,Ryan Bryant,Southwest,1,24.99,24184609.600810263,6224,24.99,1,1,2013-09-01,2013-09-01,0,24.99,New
26072,Kelli Zhang,Southwest,1,24.99,24184609.600810263,6224,24.99,1,1,2014-05-10,2014-05-10,0,24.99,New
25837,Timothy Cook,Southwest,1,24.99,24184609.600810263,6224,24.99,1,1,2013-11-07,2013-11-07,0,24.99,New
28812,Brianna Watson,Southwest,1,24.99,24184609.600810263,6224,24.99,1,1,2014-01-14,2014-01-14,0,24.99,New
22324,Kari Gill,France,1,24.99,7251555.646926051,2672,24.99,1,1,2013-08-28,2013-08-28,0,24.99,New
26517,Melanie Griffin,Southwest,1,24.99,24184609.600810263,6224,24.99,1,1,2013-08-21,2013-08-21,0,24.99,New
17088,Wayne Yuan,France,1,24.99,7251555.646926051,2672,24.99,1,1,2013-12-20,2013-12-20,0,24.99,New
15452,Alison Goel,France,1,24.99,7251555.646926051,2672,24.99,1,1,2013-08-20,2013-08-20,0,24.99,New
16302,Rosa Zeng,France,1,24.99,7251555.646926051,2672,24.99,1,1,2013-09-23,2013-09-23,0,24.99,New
17108,Susan Xu,France,1,24.99,7251555.646926051,2672,24.99,1,1,2014-02-04,2014-02-04,0,24.99,New
19932,Javier Sanz,France,1,24.99,7251555.646926051,2672,24.99,1,1,2014-06-16,2014-06-16,0,24.99,New
27936,Bruce Martin,France,1,24.99,7251555.646926051,2672,24.99,1,1,2013-11-17,2013-11-17,0,24.99,New
16438,Kaitlin Arthur,France,1,24.99,7251555.646926051,2672,24.99,1,1,2013-09-26,2013-09-26,0,24.99,New
16254,Maria Morris,France,1,24.99,7251555.646926051,2672,24.99,1,1,2013-07-24,2013-07-24,0,24.99,New
15060,Max Vazquez,France,1,24.99,7251555.646926051,2672,24.99,1,1,2014-05-31,2014-05-31,0,24.99,New
15447,Regina Madan,France,1,24.99,7251555.646926051,2672,24.99,1,1,2013-10-27,2013-10-27,0,24.99,New
19923,Joe Prasad,France,1,24.99,7251555.646926051,2672,24.99,1,1,2013-09-30,2013-09-30,0,24.99,New
16439,Dawn Deng,France,1,24.99,7251555.646926051,2672,24.99,1,1,2014-01-29,2014-01-29,0,24.99,New
19079,Brett Lopez,France,1,24.99,7251555.646926051,2672,24.99,1,1,2014-01-09,2014-01-09,0,24.99,New
20579,Alexandra King,France,1,24.99,7251555.646926051,2672,24.99,1,1,2014-05-05,2014-05-05,0,24.99,New
15066,Diana Munoz,France,1,24.99,7251555.646926051,2672,24.99,1,1,2014-01-20,2014-01-20,0,24.99,New
20586,Clayton Zhao,France,1,24.99,7251555.646926051,2672,24.99,1,1,2013-10-29,2013-10-29,0,24.99,New
16323,Dustin Raje,France,1,24.99,7251555.646926051,2672,24.99,1,1,2014-01-19,2014-01-19,0,24.99,New
14987,Misty Nara,France,1,24.99,7251555.646926051,2672,24.99,1,1,2013-11-07,2013-11-07,0,24.99,New
28974,Kelly Hayes,Southwest,1,24.99,24184609.600810263,6224,24.99,1,1,2014-03-07,2014-03-07,0,24.99,New
25359,Alex Young,Southwest,1,24.99,24184609.600810263,6224,24.99,1,1,2013-10-22,2013-10-22,0,24.99,New
17738,Nicolas Deng,Germany,1,24.99,4915407.595885038,2623,24.99,1,1,2013-07-24,2013-07-24,0,24.99,New
25881,Jennifer Clark,Southwest,1,24.99,24184609.600810263,6224,24.99,1,1,2014-06-06,2014-06-06,0,24.99,New
26541,Alexis Butler,Southwest,1,24.99,24184609.600810263,6224,24.99,1,1,2013-10-19,2013-10-19,0,24.99,New
28808,Trinity Watson,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2013-11-30,2013-11-30,0,24.99,New
18017,Kurt Shan,Germany,1,24.99,4915407.595885038,2623,24.99,1,1,2013-07-20,2013-07-20,0,24.99,New
25890,Chloe Brown,Southwest,1,24.99,24184609.600810263,6224,24.99,1,1,2013-07-18,2013-07-18,0,24.99,New
25345,Olivia Powell,Southwest,1,24.99,24184609.600810263,6224,24.99,1,1,2014-02-09,2014-02-09,0,24.99,New
25343,Carol Simmons,Southwest,1,24.99,24184609.600810263,6224,24.99,1,1,2013-09-07,2013-09-07,0,24.99,New
28800,Mason Sanchez,Southwest,1,24.99,24184609.600810263,6224,24.99,1,1,2014-04-09,2014-04-09,0,24.99,New
29026,Sydney Mitchell,Southwest,1,24.99,24184609.600810263,6224,24.99,1,1,2014-01-18,2014-01-18,0,24.99,New
26460,Gabriella Cook,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2014-06-18,2014-06-18,0,24.99,New
26052,Carolyn Subram,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2013-10-19,2013-10-19,0,24.99,New
25847,Destiny Brown,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2014-02-22,2014-02-22,0,24.99,New
17783,Tracy Jai,Germany,1,24.99,4915407.595885038,2623,24.99,1,1,2013-08-21,2013-08-21,0,24.99,New
25968,Benjamin Powell,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2014-04-20,2014-04-20,0,24.99,New
26054,Dylan Lee,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2013-08-31,2013-08-31,0,24.99,New
26341,Olivia Taylor,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2013-11-13,2013-11-13,0,24.99,New
25342,Seth Hill,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2013-10-04,2013-10-04,0,24.99,New
26080,Sydney Roberts,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2013-11-09,2013-11-09,0,24.99,New
26006,Garrett Peterson,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2014-04-27,2014-04-27,0,24.99,New
25893,Alexia Alexander,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2013-09-26,2013-09-26,0,24.99,New
17875,Tommy Anand,Germany,1,24.99,4915407.595885038,2623,24.99,1,1,2013-10-17,2013-10-17,0,24.99,New
15618,Gabriel Sharma,Germany,1,24.99,4915407.595885038,2623,24.99,1,1,2013-09-01,2013-09-01,0,24.99,New
18033,Evelyn Patel,Germany,1,24.99,4915407.595885038,2623,24.99,1,1,2014-02-01,2014-02-01,0,24.99,New
17640,Haley Allen,Germany,1,24.99,4915407.595885038,2623,24.99,1,1,2013-07-23,2013-07-23,0,24.99,New
17832,Cameron Sharma,Germany,1,24.99,4915407.595885038,2623,24.99,1,1,2014-01-13,2014-01-13,0,24.99,New
19043,Jessica Jones,Germany,1,24.99,4915407.595885038,2623,24.99,1,1,2014-06-22,2014-06-22,0,24.99,New
16537,Arthur Dominguez,Germany,1,24.99,4915407.595885038,2623,24.99,1,1,2013-10-26,2013-10-26,0,24.99,New
16474,Jay Serrano,Germany,1,24.99,4915407.595885038,2623,24.99,1,1,2013-08-28,2013-08-28,0,24.99,New
16473,Dawn Andersen,Germany,1,24.99,4915407.595885038,2623,24.99,1,1,2014-03-07,2014-03-07,0,24.99,New
19178,Sarah Miller,Germany,1,24.99,4915407.595885038,2623,24.99,1,1,2013-09-20,2013-09-20,0,24.99,New
17845,Ebony Diaz,Germany,1,24.99,4915407.595885038,2623,24.99,1,1,2013-08-05,2013-08-05,0,24.99,New
16326,Jésus Romero,Germany,1,24.99,4915407.595885038,2623,24.99,1,1,2013-09-09,2013-09-09,0,24.99,New
16441,Jason Young,Germany,1,24.99,4915407.595885038,2623,24.99,1,1,2013-07-18,2013-07-18,0,24.99,New
26471,Edward Perez,Southwest,1,24.99,24184609.600810263,6224,24.99,1,1,2014-01-28,2014-01-28,0,24.99,New
18031,Shawna Tang,Germany,1,24.99,4915407.595885038,2623,24.99,1,1,2013-10-16,2013-10-16,0,24.99,New
26007,Jesse Morgan,Southwest,1,24.99,24184609.600810263,6224,24.99,1,1,2013-11-07,2013-11-07,0,24.99,New
29171,Jay Alvarez,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2014-02-13,2014-02-13,0,24.99,New
29241,Sophia Evans,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2013-08-28,2013-08-28,0,24.99,New
16558,Preston Sara,Germany,1,24.99,4915407.595885038,2623,24.99,1,1,2013-08-24,2013-08-24,0,24.99,New
16458,Michele Ruiz,Germany,1,24.99,4915407.595885038,2623,24.99,1,1,2013-08-27,2013-08-27,0,24.99,New
17857,Albert Cabello,Germany,1,24.99,4915407.595885038,2623,24.99,1,1,2013-11-29,2013-11-29,0,24.99,New
15654,Levi Fernandez,France,1,24.99,7251555.646926051,2672,24.99,1,1,2013-11-10,2013-11-10,0,24.99,New
18036,Bruce Sanchez,Germany,1,24.99,4915407.595885038,2623,24.99,1,1,2013-08-28,2013-08-28,0,24.99,New
19053,Gerald Jordan,Germany,1,24.99,4915407.595885038,2623,24.99,1,1,2014-05-15,2014-05-15,0,24.99,New
29228,Courtney Campbell,Southwest,1,24.99,24184609.600810263,6224,24.99,1,1,2013-07-21,2013-07-21,0,24.99,New
20571,Allison Gray,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2014-03-08,2014-03-08,0,24.99,New
12847,Colin Chander,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2013-11-26,2013-11-26,0,24.99,New
28994,Noah Hayes,Southwest,1,24.99,24184609.600810263,6224,24.99,1,1,2013-12-27,2013-12-27,0,24.99,New
20179,Denise Patel,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2013-11-01,2013-11-01,0,24.99,New
29249,Austin Long,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2013-07-20,2013-07-20,0,24.99,New
19513,Jessie Liang,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2014-01-17,2014-01-17,0,24.99,New
26347,Alvin Raji,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2014-03-24,2014-03-24,0,24.99,New
25336,Chase Cook,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2013-09-26,2013-09-26,0,24.99,New
25963,Charles Morris,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2014-06-05,2014-06-05,0,24.99,New
26068,Dylan Patterson,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2014-04-06,2014-04-06,0,24.99,New
28793,Alexander Jackson,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2013-07-24,2013-07-24,0,24.99,New
25956,Charles Ramirez,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2013-12-27,2013-12-27,0,24.99,New
19184,Emily Hayes,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2013-09-08,2013-09-08,0,24.99,New
26466,Kevin Turner,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2013-11-03,2013-11-03,0,24.99,New
26685,Noah Baker,Southwest,1,24.99,24184609.600810263,6224,24.99,1,1,2014-03-14,2014-03-14,0,24.99,New
26010,Morgan Campbell,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2013-08-02,2013-08-02,0,24.99,New
20804,Katelyn Torres,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2013-12-23,2013-12-23,0,24.99,New
26522,Logan Thompson,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2014-01-06,2014-01-06,0,24.99,New
29015,Trinity Murphy,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2013-10-24,2013-10-24,0,24.99,New
26595,Alyssa Bailey,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2014-06-07,2014-06-07,0,24.99,New
25851,Seth Washington,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2014-05-06,2014-05-06,0,24.99,New
19262,Kari Sanchez,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2013-07-15,2013-07-15,0,24.99,New
13692,Curtis Li,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2014-03-25,2014-03-25,0,24.99,New
18629,Martin Srini,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2014-01-20,2014-01-20,0,24.99,New
21507,Hunter Smith,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2013-07-07,2013-07-07,0,24.99,New
19355,Danny Munoz,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2014-01-25,2014-01-25,0,24.99,New
18631,Carly Shan,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2014-05-06,2014-05-06,0,24.99,New
19461,Nichole Shan,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2014-02-08,2014-02-08,0,24.99,New
21856,Emmanuel Sanchez,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2014-03-22,2014-03-22,0,24.99,New
20724,Ebony Vance,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2013-12-24,2013-12-24,0,24.99,New
19378,Lucas Davis,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2014-05-25,2014-05-25,0,24.99,New
19247,Michele Martinez,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2013-07-16,2013-07-16,0,24.99,New
21854,Theresa Schmidt,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2014-04-01,2014-04-01,0,24.99,New
20550,Mohamed Pal,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2013-10-10,2013-10-10,0,24.99,New
26199,Matthew White,Southwest,1,24.99,24184609.600810263,6224,24.99,1,1,2013-07-03,2013-07-03,0,24.99,New
22798,Heidi Fernandez,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2013-10-07,2013-10-07,0,24.99,New
28862,Catherine Ramirez,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2013-07-28,2013-07-28,0,24.99,New
28681,Victoria Johnson,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2014-04-05,2014-04-05,0,24.99,New
26687,Marshall Xu,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2013-12-02,2013-12-02,0,24.99,New
21512,Emma Russell,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2014-02-24,2014-02-24,0,24.99,New
19175,Wayne Sharma,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2013-12-17,2013-12-17,0,24.99,New
14706,Kate Jai,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2014-02-06,2014-02-06,0,24.99,New
21841,Lindsay Nath,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2013-12-19,2013-12-19,0,24.99,New
25004,Samuel Thomas,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2014-06-23,2014-06-23,0,24.99,New
28809,Isaac Cooper,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2013-09-05,2013-09-05,0,24.99,New
26101,Phillip Smith,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2013-12-08,2013-12-08,0,24.99,New
20721,Hailey Perry,United Kingdom,1,24.99,7670721.035475045,3219,24.99,1,1,2014-01-09,2014-01-09,0,24.99,New
29007,Elijah Perry,Northwest,1,24.99,16084942.547585148,4594,24.99,1,1,2014-05-05,2014-05-05,0,24.99,New
29767,Aldeen Gallagher,Southeast,1,24.294,7879655.072151,486,24.29,1,1,2013-08-30,2013-08-30,0,24.29,New
13832,Priscilla Raji,France,1,24.27,7251555.646926051,2672,24.27,2,2,2013-08-20,2013-08-20,0,24.27,New
14145,Jessie Ye,France,1,24.27,7251555.646926051,2672,24.27,2,2,2013-07-09,2013-07-09,0,24.27,New
13365,Luke Shan,Southwest,1,24.27,24184609.600810263,6224,24.27,2,2,2014-02-11,2014-02-11,0,24.27,New
15839,William Taylor,Southwest,1,24.27,24184609.600810263,6224,24.27,2,2,2013-10-06,2013-10-06,0,24.27,New
13875,Samantha Williams,Southwest,1,24.27,24184609.600810263,6224,24.27,2,2,2014-06-26,2014-06-26,0,24.27,New
18298,Geoffrey Malhotra,Australia,2,24.27,10655335.959317066,6843,12.14,2,2,2013-12-19,2014-01-27,1,24.27,New
19091,Warren Yuan,Australia,2,24.27,10655335.959317066,6843,12.14,2,2,2013-11-19,2014-06-03,7,3.47,Regular
18712,Glenn Guo,Australia,2,24.27,10655335.959317066,6843,12.14,2,2,2013-08-29,2014-01-28,5,4.85,Regular
19088,Rafael Kumar,Australia,2,24.27,10655335.959317066,6843,12.14,2,2,2013-07-03,2014-04-07,9,2.7,Regular
22177,Meghan Suarez,Australia,1,24.27,10655335.959317066,6843,24.27,2,2,2013-12-13,2013-12-13,0,24.27,New
19097,Mindy Pal,Australia,2,24.27,10655335.959317066,6843,12.14,2,2,2013-11-22,2014-02-21,3,8.09,New
17190,Ebony Rana,Germany,1,24.27,4915407.595885038,2623,24.27,2,2,2014-06-16,2014-06-16,0,24.27,New
15065,Alejandro Gao,Germany,1,24.27,4915407.595885038,2623,24.27,2,2,2013-08-02,2013-08-02,0,24.27,New
12790,Brandon Kumar,Southwest,1,24.27,24184609.600810263,6224,24.27,2,2,2014-05-15,2014-05-15,0,24.27,New
18142,Riley Bradley,France,1,24.27,7251555.646926051,2672,24.27,2,2,2014-03-30,2014-03-30,0,24.27,New
21581,Rachel Russell,Canada,1,24.27,16355770.454862092,4067,24.27,2,2,2013-07-09,2013-07-09,0,24.27,New
22079,Katherine Perez,Canada,1,24.27,16355770.454862092,4067,24.27,2,2,2014-03-11,2014-03-11,0,24.27,New
13752,Isabella Parker,Southwest,1,24.27,24184609.600810263,6224,24.27,2,2,2014-01-14,2014-01-14,0,24.27,New
13421,Alyssa Patterson,Southwest,1,24.27,24184609.600810263,6224,24.27,2,2,2013-09-27,2013-09-27,0,24.27,New
12457,Misty Rai,Northwest,1,24.27,16084942.547585148,4594,24.27,2,2,2013-09-04,2013-09-04,0,24.27,New
18714,Francisco Lopez,Australia,2,24.27,10655335.959317066,6843,12.14,2,2,2013-08-11,2013-11-26,3,8.09,New
13950,Meredith Hernandez,Northwest,1,24.27,16084942.547585148,4594,24.27,2,2,2014-02-27,2014-02-27,0,24.27,New
13379,Bailey Morris,Northwest,1,24.27,16084942.547585148,4594,24.27,2,2,2013-12-17,2013-12-17,0,24.27,New
14372,Kaitlyn Washington,Northwest,1,24.27,16084942.547585148,4594,24.27,2,2,2013-11-11,2013-11-11,0,24.27,New
18734,Barbara Ashe,Australia,2,24.27,10655335.959317066,6843,12.14,2,2,2013-10-04,2014-04-25,6,4.05,Regular
18742,Don Guo,Australia,2,24.27,10655335.959317066,6843,12.14,2,2,2013-11-27,2014-06-13,7,3.47,Regular
18733,Rafael Gao,Australia,2,24.27,10655335.959317066,6843,12.14,2,2,2013-08-01,2013-09-12,1,24.27,New
13200,Jessica Miller,Southwest,1,24.27,24184609.600810263,6224,24.27,2,2,2014-04-12,2014-04-12,0,24.27,New
22024,Samuel Chen,Southwest,1,23.97,24184609.600810263,6224,23.97,3,3,2013-10-03,2013-10-03,0,23.97,New
22047,David Gonzales,Southwest,1,23.97,24184609.600810263,6224,23.97,3,3,2014-02-20,2014-02-20,0,23.97,New
21463,Logan Roberts,Southwest,1,23.97,24184609.600810263,6224,23.97,3,3,2014-01-07,2014-01-07,0,23.97,New
23519,Jacqueline Long,Southwest,1,23.97,24184609.600810263,6224,23.97,3,3,2014-03-25,2014-03-25,0,23.97,New
21398,Ethan Diaz,Southwest,1,23.97,24184609.600810263,6224,23.97,3,3,2014-04-27,2014-04-27,0,23.97,New
21307,Olivia Jones,Southwest,1,23.97,24184609.600810263,6224,23.97,3,3,2013-08-30,2013-08-30,0,23.97,New
21451,Jocelyn Ross,Southwest,1,23.97,24184609.600810263,6224,23.97,3,3,2013-11-24,2013-11-24,0,23.97,New
20534,Dalton Lopez,Southwest,1,23.97,24184609.600810263,6224,23.97,3,3,2014-02-18,2014-02-18,0,23.97,New
24483,Arthur Kapoor,Australia,1,23.97,10655335.959317066,6843,23.97,3,3,2014-02-16,2014-02-16,0,23.97,New
28944,Whitney Malhotra,Australia,1,23.97,10655335.959317066,6843,23.97,3,3,2014-01-21,2014-01-21,0,23.97,New
29304,Willie Wang,Australia,1,23.97,10655335.959317066,6843,23.97,3,3,2013-09-02,2013-09-02,0,23.97,New
21799,Angel Cook,Northwest,1,23.97,16084942.547585148,4594,23.97,3,3,2013-12-30,2013-12-30,0,23.97,New
22055,Hannah Clark,Southwest,1,23.97,24184609.600810263,6224,23.97,3,3,2013-07-13,2013-07-13,0,23.97,New
21902,Natalie James,Southwest,1,23.97,24184609.600810263,6224,23.97,3,3,2014-04-04,2014-04-04,0,23.97,New
21338,Victoria Price,Southwest,1,23.97,24184609.600810263,6224,23.97,3,3,2014-01-13,2014-01-13,0,23.97,New
22068,Sean James,Southwest,1,23.97,24184609.600810263,6224,23.97,3,3,2013-09-12,2013-09-12,0,23.97,New
21477,Katelyn Watson,Southwest,1,23.97,24184609.600810263,6224,23.97,3,3,2013-11-21,2013-11-21,0,23.97,New
20493,Matthew Jackson,Northwest,1,23.97,16084942.547585148,4594,23.97,3,3,2014-04-16,2014-04-16,0,23.97,New
20537,Thomas Evans,Southwest,1,23.97,24184609.600810263,6224,23.97,3,3,2013-07-01,2013-07-01,0,23.97,New
20391,Meghan Serrano,Southwest,1,23.97,24184609.600810263,6224,23.97,3,3,2013-07-11,2013-07-11,0,23.97,New
20536,Taylor Gray,Southwest,1,23.97,24184609.600810263,6224,23.97,3,3,2014-03-22,2014-03-22,0,23.97,New
12604,Nathan Lee,Germany,1,23.97,4915407.595885038,2623,23.97,3,3,2013-10-30,2013-10-30,0,23.97,New
21495,James Hughes,Northwest,1,23.97,16084942.547585148,4594,23.97,3,3,2014-05-30,2014-05-30,0,23.97,New
21687,Sarah Brown,Southwest,1,23.97,24184609.600810263,6224,23.97,3,3,2014-03-21,2014-03-21,0,23.97,New
21290,Angel Torres,Northwest,1,23.97,16084942.547585148,4594,23.97,3,3,2014-04-19,2014-04-19,0,23.97,New
21770,Brandon Thomas,Northwest,1,23.97,16084942.547585148,4594,23.97,3,3,2013-12-19,2013-12-19,0,23.97,New
29282,Taylor Jackson,Canada,1,23.97,16355770.454862092,4067,23.97,3,3,2014-06-01,2014-06-01,0,23.97,New
28779,Morgan Reed,Canada,1,23.97,16355770.454862092,4067,23.97,3,3,2014-02-24,2014-02-24,0,23.97,New
23263,Angel Lopez,Northwest,1,23.97,16084942.547585148,4594,23.97,3,3,2014-01-15,2014-01-15,0,23.97,New
21304,Jada Cooper,Northwest,1,23.97,16084942.547585148,4594,23.97,3,3,2013-10-22,2013-10-22,0,23.97,New
21592,Christina Reed,Northwest,1,23.97,16084942.547585148,4594,23.97,3,3,2014-03-29,2014-03-29,0,23.97,New
20698,Darren Chandra,Southwest,1,23.97,24184609.600810263,6224,23.97,3,3,2013-10-27,2013-10-27,0,23.97,New
20491,Dakota Perry,Northwest,1,23.97,16084942.547585148,4594,23.97,3,3,2014-06-07,2014-06-07,0,23.97,New
28946,John Anderson,Australia,1,23.97,10655335.959317066,6843,23.97,3,3,2014-06-02,2014-06-02,0,23.97,New
20738,Alex Kelly,Northwest,1,23.97,16084942.547585148,4594,23.97,3,3,2014-02-27,2014-02-27,0,23.97,New
20733,Sheena Luo,Northwest,1,23.97,16084942.547585148,4594,23.97,3,3,2013-10-25,2013-10-25,0,23.97,New
29320,Wesley Huang,Australia,1,23.97,10655335.959317066,6843,23.97,3,3,2014-01-29,2014-01-29,0,23.97,New
25019,Misty Shen,Australia,1,23.97,10655335.959317066,6843,23.97,3,3,2014-04-24,2014-04-24,0,23.97,New
29189,Roy Dominguez,Australia,1,23.97,10655335.959317066,6843,23.97,3,3,2014-01-17,2014-01-17,0,23.97,New
24276,Kaitlyn Nelson,Australia,1,23.97,10655335.959317066,6843,23.97,3,3,2013-08-08,2013-08-08,0,23.97,New
21467,David Harris,Northwest,1,23.97,16084942.547585148,4594,23.97,3,3,2014-02-18,2014-02-18,0,23.97,New
21772,Sarah Patterson,Northwest,1,23.97,16084942.547585148,4594,23.97,3,3,2014-02-21,2014-02-21,0,23.97,New
29123,Tonya Goel,Australia,1,23.97,10655335.959317066,6843,23.97,3,3,2014-03-28,2014-03-28,0,23.97,New
21319,Zachary Lee,Northwest,1,23.97,16084942.547585148,4594,23.97,3,3,2014-04-30,2014-04-30,0,23.97,New
22021,Ethan White,Northwest,1,23.97,16084942.547585148,4594,23.97,3,3,2014-04-04,2014-04-04,0,23.97,New
21776,Daniel Thompson,Northwest,1,23.97,16084942.547585148,4594,23.97,3,3,2013-10-02,2013-10-02,0,23.97,New
27426,Evan Stewart,Southwest,1,23.779999999999998,24184609.600810263,6224,23.78,2,2,2014-01-04,2014-01-04,0,23.78,New
22435,Ross Navarro,France,1,23.779999999999998,7251555.646926051,2672,23.78,2,2,2013-10-17,2013-10-17,0,23.78,New
